OrderID,OrderDate,CustomerName,City,Product,Category,Quantity,UnitPrice,TotalAmount,PaymentMode,Rating
1126,08/11/24,Divya Sundaram,Vellore,Coffee Powder 200g,Beverages,1,280.84,280.84,Net Banking,4
1326,10-05-2024,Divya Sharma,Erode,Phenyl 1L,Household,6,210.99,1265.94, UPI,4
1263,19/12/24,Senthil Iyer,SALEM,Milk 1L,Dairy,3,36.82,110.46,Net Banking,2
1030,25/08/24,Raja Sundaram,Vellore,Coffee Powder 200g,Beverages,9,469.29,4223.61,card,4
1184,13/01/24,Ramesh Murugan,Trunelveli,Phenyl 1L,Household,6,432.0,2592.0,Net banking,3
1269,03/12/2024,Kavya Raj,Chenai,Detergent 1kg,Household,1,156.44,156.44,CARD,4
1256,16/04/24,Swathi Sharma,Tirunelveli,Mixture 500g,Snacks,8,305.65,2445.2,Card,1
1174,11/25/2024,Nithya Reddy,Madurai,Soft Drink 1.5L,Beverages,8,211.75,1984.75,Net Banking,2
1130,2024-02-12,Karthik Raj,Coimbatore ,Rice 5kg,Grocery,3,275.95,1207.03,Upi,3
1219,28-01-2024,Deepa Murugan,erode,Namkeen 200g,Snacks,3,442.11,1326.33,cash,3
1100,05/08/24,Suresh Iyer,vellore,Juice 1L,Beverages,6,88.81,532.86,upi,1
1084,2024-03-22,Kavya Iyer,Vellore,Mixture 500g,Snacks,6,160.21,961.26,UPI,1
1193,11/26/2024,Nithya Iyer,Tirunelveli,Paneer 200g,Dairy,1,22.92,22.92,CASH,4
9999,15-06-2024,Test Customer,Chennai,Rice 5kg,Grocery,5,999999,999999,Cash,5
1383,28-08-2024,Priya Sharma,Vellore,Namkeen 200g,Snacks,9,190.63,1715.67,Card,3
1205,01/10/24,Karthik Kumar,Salem,Soap Pack of 4,Household,2,321.46,642.92,card,5
1286,06-09-2024,Ramesh Nair,Combatore,Murukku 250g,Snacks,6,340.98,2045.88,cash,2
1154,11/30/2024,Senthil Sundaram,Salem,Rice 5kg,Grocery,2,218.25,436.5,Cash,5
1246,05/16/2024,Ramesh Kumar,madurai,Detergent 1kg,Household,7,577.49,4042.43,Card,4
1192,2024-10-06,Kavya Iyer,Chennai,Detergent 1kg,Household,5,371.81,1859.05,netbanking,1
1276,2024-05-19,  Raja Nair  ,Salem,Juice 1L,Beverages,8,241.56,1932.48,Cash,3
1198,09/06/2024,Raja Kumar,vellore,Detergent 1kg,Household,10,416.81,4168.1,upi,3
1372,2024-09-24,Raja Reddy,SALEM,Tea Powder 250g,Beverages,4,402.71,1610.84,UPI,3
1203,12/03/2024,Arun Iyer,Coimbatore,Coffee Powder 200g,Beverages,9,416.93,3752.37, UPI,1
1348,2024-08-28,Bala Pillai,Chennai ,Wheat Flour 5kg,Grocery,5,537.87,2689.35,Net banking,5
1391,29/07/24,  Swathi Reddy  ,Madurai,Salt 1kg,Grocery,4,60.3,241.2,Upi,
1252,07/11/24,Meena Sundaram,Chennai ,Curd 500g,Dairy,8,187.49,1499.92,UPI,
1007,06/06/2024,Raja Sharma,SALEM,Salt 1kg,Grocery,6,462.26,2773.56,CASH,
1003,15-12-2024,Priya Krishnan,Trichy,Phenyl 1L,Household,2,516.08,1032.16,Net banking,5
1098,2024-12-10,Senthil Iyer,Madurai,Dishwash Liquid 500ml,Household,4,435.81,1743.24,Net Banking,4
1324,05/22/2024,Divya Raj,Trichy ,Namkeen 200g,Snacks,1,162.44,162.44,,1
1101,01/25/2024,Vijay Krishnan,Tirunelveli,Butter 100g,Dairy,2,38.69,77.38,cash,
1236,09/04/2024,Manoj Pillai,Coimbatore,Dishwash Liquid 500ml,Household,5,232.91,1164.55,Card,4
1070,2024-01-15,Ramesh Nair,ERODE,Paneer 200g,Dairy,4,493.69,1974.76,Net Banking,4
1166,12/28/2024,Raja Krishnan,trichy,Mixture 500g,Snacks,10,254.38,2543.8,Cash ,5
1037,11-12-2024,Lakshmi Reddy,salem,Namkeen 200g,Snacks,7,566.75,3967.25,,4
1304,08/24/2024,Swathi Raj,MADURAI,Juice 1L,Beverages,5,295.28,1476.4,Cash ,
1283,30/11/24,Suresh Iyer,erode,Dishwash Liquid 500ml,Household,8,329.69,2637.52,,
1386,20-02-2024,  Vijay Nair  ,erode,Soft Drink 1.5L,Beverages,8,155.6,1244.8,CASH,3
1143,2024-12-17,Ramesh Sharma,coimbatore,Banana Chips 200g,Snacks,2,115.34,230.68,Card,4
1228,08-04-2024,Priya Kumar,Trunelveli,Salt 1kg,Grocery,3,426.77,1280.31,Upi,3
1153,10/22/2024,Kavya Sundaram,Trichy,Banana Chips 200g,Snacks,1,47.93,47.93, UPI,4
1233,06-08-2024,Nithya Nair,coimbatore,Detergent 1kg,Household,9,400.99,3608.91,Net banking,2
1190,02/23/2024,Priya Sundaram,erode,Namkeen 200g,Snacks,4,205.78,823.12,Cash,4
1131,12/21/2024,Divya Nair,vellore,Milk 1L,Dairy,2,20.63,41.26, UPI,
1090,15/05/24,Raja Krishnan,chennai,Soap Pack of 4,Household,8,324.78,2598.24,CARD,5
1279,26/11/24,Deepa Raj,tirunelveli,Biscuit Pack,Snacks,1,242.02,242.02,Card,
1079,09/17/2024,Manoj Raj,MADURAI,Sugar 1kg,Grocery,6,407.35,2444.1,card,3
1271,07-07-2024,Kavya Krishnan,,Juice 1L,Beverages,10,24.31,243.1,,3
1150,10/07/24,Arun Murugan,Trunelveli,Tea Powder 250g,Beverages,3,552.89,1658.67,cash,3
1043,2024-05-15,Raja Sharma,chennai,Butter 100g,Dairy,2,527.03,1054.06,Net Banking,3
1332,20/08/24,Arun Sundaram,Coimbatore ,Dishwash Liquid 500ml,Household,3,48.87,146.61,,5
1355,03-06-2024,Karthik Sundaram,tirunelveli,Phenyl 1L,Household,10,553.86,5538.6, UPI,5
1011,01/31/2024,Suresh Reddy,Erode,Paneer 200g,Dairy,9,76.79,691.11,Cash,4
1351,22-02-2024,Vijay Murugan,Chenai,Mixture 500g,Snacks,9,370.49,3334.41,netbanking,2
1080,28-07-2024,Karthik Pillai,Trichy ,Curd 500g,Dairy,6,291.1,1746.6,Cash,5
1217,10/02/24,Karthik Nair,salem,Namkeen 200g,Snacks,10,135.4,1354.0,Upi,5
1307,2024-06-10,Priya Sundaram,Tirunelveli,Coffee Powder 200g,Beverages,6,48.25,289.5,cash,3
1254,13-07-2024,Deepa Murugan,Coimbatore ,Rice 5kg,Grocery,10,403.34,4033.4, UPI,5
1212,05/12/24,Arun Reddy,MADURAI,Phenyl 1L,Household,4,446.55,1786.2,upi,5
1221,05/13/2024,Nithya Murugan,Erode,Phenyl 1L,Household,8,386.01,3088.08,card,4
1237,06/01/24,  Bala Nair  ,Salem,Detergent 1kg,Household,1,554.69,554.69,netbanking,2
1086,14-12-2024,Vijay Pillai,Vellore,Rice 5kg,Grocery,6,46.24,294.59,Card,4
1189,24-05-2024,Karthik Raj,ERODE,Ghee 500ml,Dairy,8,159.4,1275.2,UPI,5
1199,27-10-2024,Raja Pillai,chennai,Banana Chips 200g,Snacks,8,531.3,4881.69,CARD,5
1180,19-08-2024,Raja Iyer,Combatore,Detergent 1kg,Household,8,571.21,4569.68, UPI,5
1333,12/11/24,Sangeetha Nair,salem,Curd 500g,Dairy,4,368.05,1472.2, UPI,3
1242,25-02-2024,  Vijay Murugan  ,Vellore,Milk 1L,Dairy,4,477.73,1910.92,Cash,4
1138,05/07/24,  Raja Pillai  ,erode,Detergent 1kg,Household,10,116.79,1167.9,,
1388,17/04/24,Divya Krishnan,Vellore,Dishwash Liquid 500ml,Household,9,360.46,3244.14,netbanking,2
1225,12/31/2024,Manoj Kumar,erode,Soft Drink 1.5L,Beverages,-3,52.5,157.5,Net Banking,4
1290,05/18/2024,Divya Raj,Trichy ,Butter 100g,Dairy,8,51.52,412.16,Net Banking,4
1144,02/22/2024,Ramesh Raj,Tiruchirapalli,Detergent 1kg,Household,6,249.82,1197.4,UPI,4
1152,2024-12-28,Senthil Sharma,MADURAI,Detergent 1kg,Household,10,80.38,803.8,cash,5
1360,2024-06-05,Sangeetha Kumar,Trichy ,Detergent 1kg,Household,9,234.21,2107.89,Net Banking,2
1305,27/05/24,Meena Sharma,Erode,Soft Drink 1.5L,Beverages,9,449.12,4042.08,Upi,5
1091,06/25/2024,Meena Sundaram,Salem,Paneer 200g,Dairy,8,203.88,1631.04,card,2
1213,03-10-2024,Swathi Pillai,erode,Detergent 1kg,Household,10,523.89,5238.9,card,4
1125,06-07-2024,Deepa Raj,erode,Juice 1L,Beverages,4,189.41,757.64, UPI,4
1102,20-05-2024,Priya Murugan,trichy,Juice 1L,Beverages,5,155.81,779.05,Card,5
1085,30/11/24,Raja Reddy,,Banana Chips 200g,Snacks,5,308.47,1542.35,Net Banking,4
1156,24/11/24,Swathi Reddy,Combatore,Sugar 1kg,Grocery,1,140.03,140.03,Net Banking,5
1235,2024-12-19,  Manoj Nair  ,tirunelveli,Phenyl 1L,Household,1,590.11,590.11,Card,5
1214,2024-06-24,Raja Reddy,Erode,Coffee Powder 200g,Beverages,1,26.86,26.86,card,5
1394,2024-02-23,Priya Krishnan,Coimbatore ,Ghee 500ml,Dairy,3,178.79,536.37,cash,4
1255,2024-12-18,Ramesh Raj,salem,Detergent 1kg,Household,5,210.94,1054.7,UPI,2
1120,19/02/24,Karthik Reddy,madurai,Juice 1L,Beverages,7,553.92,3877.44,Upi,5
1342,2024-09-01,  Anitha Raj  ,madurai,Soft Drink 1.5L,Beverages,6,584.5,3507.0, UPI,3
1277,2024-04-22,Divya Sharma,vellore,Toor Dal 1kg,Grocery,9,215.7,1941.3,Cash,
1298,28/09/24,Anitha Reddy,erode,Dishwash Liquid 500ml,Household,1,189.08,259.38,card,5
1089,14/04/24,Bala Reddy,Trichy,Namkeen 200g,Snacks,10,469.27,4692.7,UPI,2
1047,2024-04-07,Meena Kumar,SALEM,Phenyl 1L,Household,7,179.2,1254.4,Cash ,5
1065,2024-07-28,Lakshmi Pillai,Chennai ,Coffee Powder 200g,Beverages,2,312.64,625.28,netbanking,3
1385,06/08/24,Prakash Sharma,salem,Coffee Powder 200g,Beverages,6,167.63,1005.78,card,3
1073,16/12/24,Sangeetha Kumar,Chennai ,Murukku 250g,Snacks,6,167.12,1292.02,CASH,
1318,25-10-2024,  Deepa Iyer  ,ERODE,Soap Pack of 4,Household,5,306.92,1534.6,card,
1027,12-04-2024,Vijay Nair,tirunelveli,Soft Drink 1.5L,Beverages,2,292.78,585.56,Card,2
1099,26/11/24,  Bala Raj  ,chennai,Soft Drink 1.5L,Beverages,6,426.22,2557.32,Cash ,1
1036,06-02-2024,Divya Sundaram,Salem,Soap Pack of 4,Household,8,61.28,490.24, UPI,2
1247,2024-01-08,Sangeetha Murugan,Tirunelveli,Milk 1L,Dairy,10,291.88,2918.8,,4
1034,12/10/24,Deepa Kumar,erode,Juice 1L,Beverages,8,86.17,683.67,cash,3
1004,2024-10-17,Manoj Nair,trichy,Ghee 500ml,Dairy,9,147.38,1326.42,cash,1
1316,24-06-2024,Karthik Murugan,ERODE,Rice 5kg,Grocery,6,108.59,651.54,Cash ,4
1222,11/08/24,Meena Reddy,madurai,Wheat Flour 5kg,Grocery,8,₹569.24,4553.92,netbanking,4
1094,15/09/24,Deepa Sundaram,vellore,Milk 1L,Dairy,1,193.07,193.07,card,4
1160,21/12/24,Bala Raj,Coimbatore,Ghee 500ml,Dairy,9,530.48,4774.32,Net banking,
1373,01/23/2024,  Nithya Reddy  ,SALEM,Salt 1kg,Grocery,7,391.76,2742.32,card,4
1191,10-12-2024,  Manoj Pillai  ,Madurai,Tea Powder 250g,Beverages,-2,51.48,102.96,Upi,4
1306,24-10-2024,Sangeetha Raj,Combatore,Milk 1L,Dairy,6,357.02,2142.12,,2
1113,2024-07-18,Nithya Nair,Tiruchirapalli,Juice 1L,Beverages,10,403.19,4031.9,UPI,2
1350,03/02/2024,Sangeetha Sundaram,Coimbatore ,Soap Pack of 4,Household,9,47.29,587.73,upi,
1345,02/14/2024,  Prakash Raj  ,Chennai,Sugar 1kg,Grocery,8,286.89,2295.12,netbanking,5
1127,10/03/24,Bala Pillai,Trichy,Curd 500g,Dairy,10,332.49,3324.9,CARD,5
1334,06/19/2024,Karthik Reddy,Erode,Namkeen 200g,Snacks,6,585.15,3510.9,Net banking,4
1028,11/07/24,Lakshmi Sharma,,Curd 500g,Dairy,8,425.69,3405.52,cash,5
1272,2024-08-28,Raja Raj,salem,Sunflower Oil 1L,Grocery,10,71.3,713.0,,1
1106,03/19/2024,Lakshmi Reddy,erode,Namkeen 200g,Snacks,6,550.31,3301.86,upi,1
1396,04/01/2024,Ramesh Reddy,,Wheat Flour 5kg,Grocery,3,118.94,214.28,Net Banking,2
1171,25-07-2024,Suresh Kumar,Salem,Sugar 1kg,Grocery,5,284.44,1422.2,Net banking,3
1165,2024-11-23,Arun Reddy,erode,Soft Drink 1.5L,Beverages,9,498.1,4482.9,CARD,5
1368,03/03/2024,Vijay Sharma,Chennai ,Milk 1L,Dairy,7,599.56,4196.92,Card,3
1117,12/28/2024,Sangeetha Sharma,tirunelveli,Butter 100g,Dairy,6,238.11,1428.66,,3
1013,15/05/24,Prakash Raj,coimbatore,Wheat Flour 5kg,Grocery,10,162.8,1628.0,Net banking,3
1145,18-06-2024,Prakash Pillai,Madurai,Sunflower Oil 1L,Grocery,2,357.75,715.5,Cash,4
1325,19-10-2024,Priya Raj,Erode,Salt 1kg,Grocery,5,522.96,2614.8,CARD,2
1208,21/05/24,  Sangeetha Reddy  ,chennai,Soft Drink 1.5L,Beverages,9,185.88,1839.4,upi,1
1262,2024-03-13,Meena Sundaram,trichy,Paneer 200g,Dairy,8,409.25,3274.0,Cash,3
1021,02/17/2024,Meena Krishnan,CHENNAI,Biscuit Pack,Snacks,10,371.86,3718.6, UPI,3
1323,2024-05-16,Raja Krishnan,Vellore,Soft Drink 1.5L,Beverages,3,159.42,478.26,netbanking,5
1159,02-08-2024,Vijay Pillai,,Coffee Powder 200g,Beverages,2,70.48,140.96,CARD,4
1140,05/05/2024,Karthik Pillai,Coimbatore ,Mixture 500g,Snacks,10,475.01,4750.1,CARD,4
1069,22-02-2024,Bala Reddy,Trunelveli,Coffee Powder 200g,Beverages,5,471.31,2356.55,upi,3
1164,2024-06-05,Arun Krishnan,MADURAI,Tea Powder 250g,Beverages,4,₹176.07,704.28,,3
1371,11/06/2024,Divya Kumar,,Banana Chips 200g,Snacks,6,131.08,786.48,upi,4
1223,28-05-2024,Suresh Nair,Tiruchirapalli,Juice 1L,Beverages,9,463.43,4170.87,card,3
1301,09-10-2024,Karthik Iyer,Tirunelveli,Butter 100g,Dairy,6,395.4,2372.4, UPI,5
1364,02/20/2024,Nithya Sharma,Erode,Ghee 500ml,Dairy,10,₹46.09,460.9,Net Banking,
1400,01/07/2024,Prakash Murugan,Trunelveli,Wheat Flour 5kg,Grocery,6,587.25,3523.5,Cash ,4
1020,07/13/2024,Suresh Pillai,tirunelveli,Dishwash Liquid 500ml,Household,2,437.46,874.92,netbanking,4
1322,22/10/24,Meena Nair,,Salt 1kg,Grocery,6,136.04,816.24,Net banking,3
1105,2024-08-26,Arun Pillai,Trichy ,Ghee 500ml,Dairy,1,142.85,142.85,Net Banking,4
1188,2024-06-18,  Nithya Pillai  ,ERODE,Phenyl 1L,Household,6,324.73,1948.38, UPI,3
1078,12-04-2024,Lakshmi Kumar,Salem,Soft Drink 1.5L,Beverages,8,320.29,2562.32,CARD,4
1104,05-11-2024,Nithya Iyer,vellore,Wheat Flour 5kg,Grocery,4,167.9,671.6,netbanking,2
1149,11/04/2024,Divya Sharma,Madurai,Soft Drink 1.5L,Beverages,6,550.11,3962.64,,4
1251,12/03/2024,Lakshmi Reddy,Coimbatore,Banana Chips 200g,Snacks,2,323.81,647.62, UPI,3
1187,01-11-2024,Raja Raj,MADURAI,Sunflower Oil 1L,Grocery,7,181.89,1273.23,,5
1071,04-08-2024,Meena Reddy,Madurai,Banana Chips 200g,Snacks,3,460.13,1380.39,Cash,5
1031,31/08/24,Arun Pillai,madurai,Soft Drink 1.5L,Beverages,6,182.2,1093.2,cash,2
1041,16-05-2024,Sangeetha Reddy,salem,Namkeen 200g,Snacks,9,103.89,935.01,UPI,5
1312,04/03/24,Raja Reddy,coimbatore,Detergent 1kg,Household,10,127.37,1273.7,card,4
1124,30/11/24,Nithya Murugan,ERODE,Coffee Powder 200g,Beverages,8,187.52,1500.16,CASH,1
1379,06/17/2024,Arun Krishnan,vellore,Detergent 1kg,Household,4,475.45,1901.8,Net banking,5
1215,17/03/24,Kavya Nair,vellore,Coffee Powder 200g,Beverages,3,351.42,1054.26,CASH,4
1370,31-03-2024,Nithya Raj,erode,Butter 100g,Dairy,2,332.42,664.84,Net banking,2
1121,07/26/2024,  Priya Raj  ,Combatore,Soft Drink 1.5L,Beverages,6,395.82,2374.92,upi,3
1155,09/08/2024,Senthil Krishnan,Chennai,Coffee Powder 200g,Beverages,7,424.37,2970.59,CARD,5
1064,10/19/2024,Suresh Sundaram,Trunelveli,Detergent 1kg,Household,1,53.0,53.0,Cash ,4
1380,2024-02-07,Divya Krishnan,Trichy,Sugar 1kg,Grocery,4,158.63,634.52,CARD,4
