OrderID,OrderDate,CustomerName,City,Product,Category,Quantity,UnitPrice,TotalAmount,PaymentMode,Rating
1126,2024-08-11,Divya Sundaram,Vellore,Coffee Powder 200g,Beverages,1,280.84,280.84,Net Banking,4
1326,2024-10-05,Divya Sharma,Erode,Phenyl 1L,Household,6,210.99,"1,265.94",UPI,4
1263,2024-12-19,Senthil Iyer,Salem,Milk 1L,Dairy,3,36.82,110.46,Net Banking,2
1030,2024-08-25,Raja Sundaram,Vellore,Coffee Powder 200g,Beverages,9,469.29,"4,223.61",Card,4
1184,2024-01-13,Ramesh Murugan,Tirunelveli,Phenyl 1L,Household,6,432.00,"2,592.00",Net Banking,3
1269,2024-03-12,Kavya Raj,Chennai,Detergent 1kg,Household,1,156.44,156.44,Card,4
1256,2024-04-16,Swathi Sharma,Tirunelveli,Mixture 500g,Snacks,8,305.65,"2,445.20",Card,1
1174,2024-11-25,Nithya Reddy,Madurai,Soft Drink 1.5L,Beverages,8,211.75,"1,694.00",Net Banking,2
1130,2024-02-12,Karthik Raj,Coimbatore,Rice 5kg,Grocery,3,275.95,827.85,UPI,3
1219,2024-01-28,Deepa Murugan,Erode,Namkeen 200g,Snacks,3,442.11,"1,326.33",Cash,3
1100,2024-05-08,Suresh Iyer,Vellore,Juice 1L,Beverages,6,88.81,532.86,UPI,1
1084,2024-03-22,Kavya Iyer,Vellore,Mixture 500g,Snacks,6,160.21,961.26,UPI,1
1193,2024-11-26,Nithya Iyer,Tirunelveli,Paneer 200g,Dairy,1,22.92,22.92,Cash,4
9999,2024-06-15,Test Customer,Chennai,Rice 5kg,Grocery,5,999.00,"4,995.00",Cash,5
1383,2024-08-28,Priya Sharma,Vellore,Namkeen 200g,Snacks,9,190.63,"1,715.67",Card,3
1205,2024-01-10,Karthik Kumar,Salem,Soap Pack of 4,Household,2,321.46,642.92,Card,5
1154,2024-11-30,Senthil Sundaram,Salem,Rice 5kg,Grocery,2,218.25,436.50,Cash,5
1246,2024-05-16,Ramesh Kumar,Madurai,Detergent 1kg,Household,7,577.49,"4,042.43",Card,4
1192,2024-10-06,Kavya Iyer,Chennai,Detergent 1kg,Household,5,371.81,"1,859.05",Net Banking,1
1276,2024-05-19,Raja Nair,Salem,Juice 1L,Beverages,8,241.56,"1,932.48",Cash,3
1198,2024-09-06,Raja Kumar,Vellore,Detergent 1kg,Household,10,416.81,"4,168.10",UPI,3
1372,2024-09-24,Raja Reddy,Salem,Tea Powder 250g,Beverages,4,402.71,"1,610.84",UPI,3
1203,2024-12-03,Arun Iyer,Coimbatore,Coffee Powder 200g,Beverages,9,416.93,"3,752.37",UPI,1
1348,2024-08-28,Bala Pillai,Chennai,Wheat Flour 5kg,Grocery,5,537.87,"2,689.35",Net Banking,5
1391,2024-07-29,Swathi Reddy,Madurai,Salt 1kg,Grocery,4,60.30,241.20,UPI,
1252,2024-07-11,Meena Sundaram,Chennai,Curd 500g,Dairy,8,187.49,"1,499.92",UPI,
1007,2024-06-06,Raja Sharma,Salem,Salt 1kg,Grocery,6,462.26,"2,773.56",Cash,
1003,2024-12-15,Priya Krishnan,Trichy,Phenyl 1L,Household,2,516.08,"1,032.16",Net Banking,5
1098,2024-12-10,Senthil Iyer,Madurai,Dishwash Liquid 500ml,Household,4,435.81,"1,743.24",Net Banking,4
1324,2024-05-22,Divya Raj,Trichy,Namkeen 200g,Snacks,1,162.44,162.44,Unknown,1
1101,2024-01-25,Vijay Krishnan,Tirunelveli,Butter 100g,Dairy,2,38.69,77.38,Cash,
1236,2024-09-04,Manoj Pillai,Coimbatore,Dishwash Liquid 500ml,Household,5,232.91,"1,164.55",Card,4
1070,2024-01-15,Ramesh Nair,Erode,Paneer 200g,Dairy,4,493.69,"1,974.76",Net Banking,4
1166,2024-12-28,Raja Krishnan,Trichy,Mixture 500g,Snacks,10,254.38,"2,543.80",Cash,5
1037,2024-11-12,Lakshmi Reddy,Salem,Namkeen 200g,Snacks,7,566.75,"3,967.25",Unknown,4
1304,2024-08-24,Swathi Raj,Madurai,Juice 1L,Beverages,5,295.28,"1,476.40",Cash,
1283,2024-11-30,Suresh Iyer,Erode,Dishwash Liquid 500ml,Household,8,329.69,"2,637.52",Unknown,
1386,2024-02-20,Vijay Nair,Erode,Soft Drink 1.5L,Beverages,8,155.60,"1,244.80",Cash,3
1143,2024-12-17,Ramesh Sharma,Coimbatore,Banana Chips 200g,Snacks,2,115.34,230.68,Card,4
1228,2024-08-04,Priya Kumar,Tirunelveli,Salt 1kg,Grocery,3,426.77,"1,280.31",UPI,3
1153,2024-10-22,Kavya Sundaram,Trichy,Banana Chips 200g,Snacks,1,47.93,47.93,UPI,4
1233,2024-06-08,Nithya Nair,Coimbatore,Detergent 1kg,Household,9,400.99,"3,608.91",Net Banking,2
1190,2024-02-23,Priya Sundaram,Erode,Namkeen 200g,Snacks,4,205.78,823.12,Cash,4
1131,2024-12-21,Divya Nair,Vellore,Milk 1L,Dairy,2,20.63,41.26,UPI,
1090,2024-05-15,Raja Krishnan,Chennai,Soap Pack of 4,Household,8,324.78,"2,598.24",Card,5
1279,2024-11-26,Deepa Raj,Tirunelveli,Biscuit Pack,Snacks,1,242.02,242.02,Card,
1079,2024-09-17,Manoj Raj,Madurai,Sugar 1kg,Grocery,6,407.35,"2,444.10",Card,3
1271,2024-07-07,Kavya Krishnan,Unknown,Juice 1L,Beverages,10,24.31,243.10,Unknown,3
1150,2024-10-07,Arun Murugan,Tirunelveli,Tea Powder 250g,Beverages,3,552.89,"1,658.67",Cash,3
1043,2024-05-15,Raja Sharma,Chennai,Butter 100g,Dairy,2,527.03,"1,054.06",Net Banking,3
1332,2024-08-20,Arun Sundaram,Coimbatore,Dishwash Liquid 500ml,Household,3,48.87,146.61,Unknown,5
1011,2024-01-31,Suresh Reddy,Erode,Paneer 200g,Dairy,9,76.79,691.11,Cash,4
1351,2024-02-22,Vijay Murugan,Chennai,Mixture 500g,Snacks,9,370.49,"3,334.41",Net Banking,2
1080,2024-07-28,Karthik Pillai,Trichy,Curd 500g,Dairy,6,291.10,"1,746.60",Cash,5
1217,2024-10-02,Karthik Nair,Salem,Namkeen 200g,Snacks,10,135.40,"1,354.00",UPI,5
1307,2024-06-10,Priya Sundaram,Tirunelveli,Coffee Powder 200g,Beverages,6,48.25,289.50,Cash,3
1254,2024-07-13,Deepa Murugan,Coimbatore,Rice 5kg,Grocery,10,403.34,"4,033.40",UPI,5
1212,2024-05-12,Arun Reddy,Madurai,Phenyl 1L,Household,4,446.55,"1,786.20",UPI,5
1221,2024-05-13,Nithya Murugan,Erode,Phenyl 1L,Household,8,386.01,"3,088.08",Card,4
1237,2024-06-01,Bala Nair,Salem,Detergent 1kg,Household,1,554.69,554.69,Net Banking,2
1086,2024-12-14,Vijay Pillai,Vellore,Rice 5kg,Grocery,6,46.24,277.44,Card,4
1189,2024-05-24,Karthik Raj,Erode,Ghee 500ml,Dairy,8,159.40,"1,275.20",UPI,5
1199,2024-10-27,Raja Pillai,Chennai,Banana Chips 200g,Snacks,8,531.30,"4,250.40",Card,5
1180,2024-08-19,Raja Iyer,Coimbatore,Detergent 1kg,Household,8,571.21,"4,569.68",UPI,5
1333,2024-12-11,Sangeetha Nair,Salem,Curd 500g,Dairy,4,368.05,"1,472.20",UPI,3
1242,2024-02-25,Vijay Murugan,Vellore,Milk 1L,Dairy,4,477.73,"1,910.92",Cash,4
1138,2024-05-07,Raja Pillai,Erode,Detergent 1kg,Household,10,116.79,"1,167.90",Unknown,
1388,2024-04-17,Divya Krishnan,Vellore,Dishwash Liquid 500ml,Household,9,360.46,"3,244.14",Net Banking,2
1290,2024-05-18,Divya Raj,Trichy,Butter 100g,Dairy,8,51.52,412.16,Net Banking,4
1144,2024-02-22,Ramesh Raj,Trichy,Detergent 1kg,Household,6,249.82,"1,498.92",UPI,4
1152,2024-12-28,Senthil Sharma,Madurai,Detergent 1kg,Household,10,80.38,803.80,Cash,5
1360,2024-06-05,Sangeetha Kumar,Trichy,Detergent 1kg,Household,9,234.21,"2,107.89",Net Banking,2
1305,2024-05-27,Meena Sharma,Erode,Soft Drink 1.5L,Beverages,9,449.12,"4,042.08",UPI,5
1091,2024-06-25,Meena Sundaram,Salem,Paneer 200g,Dairy,8,203.88,"1,631.04",Card,2
1213,2024-03-10,Swathi Pillai,Erode,Detergent 1kg,Household,10,523.89,"5,238.90",Card,4
1125,2024-06-07,Deepa Raj,Erode,Juice 1L,Beverages,4,189.41,757.64,UPI,4
1102,2024-05-20,Priya Murugan,Trichy,Juice 1L,Beverages,5,155.81,779.05,Card,5
1085,2024-11-30,Raja Reddy,Unknown,Banana Chips 200g,Snacks,5,308.47,"1,542.35",Net Banking,4
1156,2024-11-24,Swathi Reddy,Coimbatore,Sugar 1kg,Grocery,1,140.03,140.03,Net Banking,5
1235,2024-12-19,Manoj Nair,Tirunelveli,Phenyl 1L,Household,1,590.11,590.11,Card,5
1214,2024-06-24,Raja Reddy,Erode,Coffee Powder 200g,Beverages,1,26.86,26.86,Card,5
1394,2024-02-23,Priya Krishnan,Coimbatore,Ghee 500ml,Dairy,3,178.79,536.37,Cash,4
1255,2024-12-18,Ramesh Raj,Salem,Detergent 1kg,Household,5,210.94,"1,054.70",UPI,2
1120,2024-02-19,Karthik Reddy,Madurai,Juice 1L,Beverages,7,553.92,"3,877.44",UPI,5
1342,2024-09-01,Anitha Raj,Madurai,Soft Drink 1.5L,Beverages,6,584.50,"3,507.00",UPI,3
1277,2024-04-22,Divya Sharma,Vellore,Toor Dal 1kg,Grocery,9,215.70,"1,941.30",Cash,
1298,2024-09-28,Anitha Reddy,Erode,Dishwash Liquid 500ml,Household,1,189.08,189.08,Card,5
1089,2024-04-14,Bala Reddy,Trichy,Namkeen 200g,Snacks,10,469.27,"4,692.70",UPI,2
1047,2024-04-07,Meena Kumar,Salem,Phenyl 1L,Household,7,179.20,"1,254.40",Cash,5
1065,2024-07-28,Lakshmi Pillai,Chennai,Coffee Powder 200g,Beverages,2,312.64,625.28,Net Banking,3
1385,2024-06-08,Prakash Sharma,Salem,Coffee Powder 200g,Beverages,6,167.63,"1,005.78",Card,3
1073,2024-12-16,Sangeetha Kumar,Chennai,Murukku 250g,Snacks,6,167.12,"1,002.72",Cash,
1318,2024-10-25,Deepa Iyer,Erode,Soap Pack of 4,Household,5,306.92,"1,534.60",Card,
1027,2024-12-04,Vijay Nair,Tirunelveli,Soft Drink 1.5L,Beverages,2,292.78,585.56,Card,2
1099,2024-11-26,Bala Raj,Chennai,Soft Drink 1.5L,Beverages,6,426.22,"2,557.32",Cash,1
1036,2024-06-02,Divya Sundaram,Salem,Soap Pack of 4,Household,8,61.28,490.24,UPI,2
1247,2024-01-08,Sangeetha Murugan,Tirunelveli,Milk 1L,Dairy,10,291.88,"2,918.80",Unknown,4
1034,2024-12-10,Deepa Kumar,Erode,Juice 1L,Beverages,8,86.17,689.36,Cash,3
1004,2024-10-17,Manoj Nair,Trichy,Ghee 500ml,Dairy,9,147.38,"1,326.42",Cash,1
1316,2024-06-24,Karthik Murugan,Erode,Rice 5kg,Grocery,6,108.59,651.54,Cash,4
1222,2024-11-08,Meena Reddy,Madurai,Wheat Flour 5kg,Grocery,8,569.24,"4,553.92",Net Banking,4
1094,2024-09-15,Deepa Sundaram,Vellore,Milk 1L,Dairy,1,193.07,193.07,Card,4
1373,2024-01-23,Nithya Reddy,Salem,Salt 1kg,Grocery,7,391.76,"2,742.32",Card,4
1306,2024-10-24,Sangeetha Raj,Coimbatore,Milk 1L,Dairy,6,357.02,"2,142.12",Unknown,2
1113,2024-07-18,Nithya Nair,Trichy,Juice 1L,Beverages,10,403.19,"4,031.90",UPI,2
1350,2024-03-02,Sangeetha Sundaram,Coimbatore,Soap Pack of 4,Household,9,47.29,425.61,UPI,
1345,2024-02-14,Prakash Raj,Chennai,Sugar 1kg,Grocery,8,286.89,"2,295.12",Net Banking,5
1127,2024-10-03,Bala Pillai,Trichy,Curd 500g,Dairy,10,332.49,"3,324.90",Card,5
1334,2024-06-19,Karthik Reddy,Erode,Namkeen 200g,Snacks,6,585.15,"3,510.90",Net Banking,4
1028,2024-11-07,Lakshmi Sharma,Unknown,Curd 500g,Dairy,8,425.69,"3,405.52",Cash,5
1272,2024-08-28,Raja Raj,Salem,Sunflower Oil 1L,Grocery,10,71.30,713.00,Unknown,1
1106,2024-03-19,Lakshmi Reddy,Erode,Namkeen 200g,Snacks,6,550.31,"3,301.86",UPI,1
1396,2024-04-01,Ramesh Reddy,Unknown,Wheat Flour 5kg,Grocery,3,118.94,356.82,Net Banking,2
1171,2024-07-25,Suresh Kumar,Salem,Sugar 1kg,Grocery,5,284.44,"1,422.20",Net Banking,3
1165,2024-11-23,Arun Reddy,Erode,Soft Drink 1.5L,Beverages,9,498.10,"4,482.90",Card,5
1368,2024-03-03,Vijay Sharma,Chennai,Milk 1L,Dairy,7,599.56,"4,196.92",Card,3
1117,2024-12-28,Sangeetha Sharma,Tirunelveli,Butter 100g,Dairy,6,238.11,"1,428.66",Unknown,3
1013,2024-05-15,Prakash Raj,Coimbatore,Wheat Flour 5kg,Grocery,10,162.80,"1,628.00",Net Banking,3
1145,2024-06-18,Prakash Pillai,Madurai,Sunflower Oil 1L,Grocery,2,357.75,715.50,Cash,4
1325,2024-10-19,Priya Raj,Erode,Salt 1kg,Grocery,5,522.96,"2,614.80",Card,2
1208,2024-05-21,Sangeetha Reddy,Chennai,Soft Drink 1.5L,Beverages,9,185.88,"1,672.92",UPI,1
1262,2024-03-13,Meena Sundaram,Trichy,Paneer 200g,Dairy,8,409.25,"3,274.00",Cash,3
1021,2024-02-17,Meena Krishnan,Chennai,Biscuit Pack,Snacks,10,371.86,"3,718.60",UPI,3
1323,2024-05-16,Raja Krishnan,Vellore,Soft Drink 1.5L,Beverages,3,159.42,478.26,Net Banking,5
1159,2024-02-08,Vijay Pillai,Unknown,Coffee Powder 200g,Beverages,2,70.48,140.96,Card,4
1069,2024-02-22,Bala Reddy,Tirunelveli,Coffee Powder 200g,Beverages,5,471.31,"2,356.55",UPI,3
1164,2024-06-05,Arun Krishnan,Madurai,Tea Powder 250g,Beverages,4,176.07,704.28,Unknown,3
1223,2024-05-28,Suresh Nair,Trichy,Juice 1L,Beverages,9,463.43,"4,170.87",Card,3
1301,2024-09-10,Karthik Iyer,Tirunelveli,Butter 100g,Dairy,6,395.40,"2,372.40",UPI,5
1364,2024-02-20,Nithya Sharma,Erode,Ghee 500ml,Dairy,10,46.09,460.90,Net Banking,
1020,2024-07-13,Suresh Pillai,Tirunelveli,Dishwash Liquid 500ml,Household,2,437.46,874.92,Net Banking,4
1322,2024-10-22,Meena Nair,Unknown,Salt 1kg,Grocery,6,136.04,816.24,Net Banking,3
1105,2024-08-26,Arun Pillai,Trichy,Ghee 500ml,Dairy,1,142.85,142.85,Net Banking,4
1188,2024-06-18,Nithya Pillai,Erode,Phenyl 1L,Household,6,324.73,"1,948.38",UPI,3
1078,2024-12-04,Lakshmi Kumar,Salem,Soft Drink 1.5L,Beverages,8,320.29,"2,562.32",Card,4
1104,2024-05-11,Nithya Iyer,Vellore,Wheat Flour 5kg,Grocery,4,167.90,671.60,Net Banking,2
1251,2024-12-03,Lakshmi Reddy,Coimbatore,Banana Chips 200g,Snacks,2,323.81,647.62,UPI,3
1187,2024-01-11,Raja Raj,Madurai,Sunflower Oil 1L,Grocery,7,181.89,"1,273.23",Unknown,5
1071,2024-04-08,Meena Reddy,Madurai,Banana Chips 200g,Snacks,3,460.13,"1,380.39",Cash,5
1031,2024-08-31,Arun Pillai,Madurai,Soft Drink 1.5L,Beverages,6,182.20,"1,093.20",Cash,2
1041,2024-05-16,Sangeetha Reddy,Salem,Namkeen 200g,Snacks,9,103.89,935.01,UPI,5
1312,2024-04-03,Raja Reddy,Coimbatore,Detergent 1kg,Household,10,127.37,"1,273.70",Card,4
1124,2024-11-30,Nithya Murugan,Erode,Coffee Powder 200g,Beverages,8,187.52,"1,500.16",Cash,1
1379,2024-06-17,Arun Krishnan,Vellore,Detergent 1kg,Household,4,475.45,"1,901.80",Net Banking,5
1215,2024-03-17,Kavya Nair,Vellore,Coffee Powder 200g,Beverages,3,351.42,"1,054.26",Cash,4
1370,2024-03-31,Nithya Raj,Erode,Butter 100g,Dairy,2,332.42,664.84,Net Banking,2
1121,2024-07-26,Priya Raj,Coimbatore,Soft Drink 1.5L,Beverages,6,395.82,"2,374.92",UPI,3
1155,2024-09-08,Senthil Krishnan,Chennai,Coffee Powder 200g,Beverages,7,424.37,"2,970.59",Card,5
1064,2024-10-19,Suresh Sundaram,Tirunelveli,Detergent 1kg,Household,1,53.00,53.00,Cash,4
